HORIZ_ANG;ZENITH_ANG;HOR_AN_GEO;ZEN_AN_INV
352,000000029794478;80,930388400507937;97,999999970205522;9,069611599492063
351,000000301502723;80,803165146710867;98,999999698497277;9,196834853289133
350,000000082134420;80,728876423725893;99,999999917865580;9,271123576274107
349,000000295536495;80,796345966563862;100,999999704463505;9,203654033436138
347,999999842878367;80,996108746770346;102,000000157121633;9,003891253229654
346,999999763991127;81,221233132033475;103,000000236008873;8,778766867966525
345,999999928886041;81,383187427551206;104,000000071113959;8,616812572448794
345,000000193920982;81,340664121704805;104,999999806079018;8,659335878295195
343,999999981566361;81,297500796210713;106,000000018433639;8,702499203789287
343,000000004572655;81,165765655125298;106,999999995427345;8,834234344874702
342,000000090639503;81,010596910438906;107,999999909360497;8,989403089561094
341,000000025371207;80,910771053419126;108,999999974628793;9,089228946580874
340,000000231426043;80,947411813913305;109,999999768573957;9,052588186086695
339,000000117733066;81,094300542331155;110,999999882266934;8,905699457668845
338,000000151016820;81,490293343326584;111,999999848983180;8,509706656673416
337,000000039275562;81,844127524172279;112,999999960724438;8,155872475827721
335,999999985296995;81,579851837728768;114,000000014703005;8,420148162271232
335,000000735215451;80,965572350946843;114,999999264784549;9,034427649053157
333,999999714299179;80,514477862478159;116,000000285700821;9,485522137521841
332,999999548285359;80,097238021654832;117,000000451714641;9,902761978345168
331,999999441024102;79,768113009932293;118,000000558975898;10,231886990067707
330,999999573202501;79,358395425429634;119,000000426797499;10,641604574570366
330,000000315779289;78,885714970367133;119,999999684220711;11,114285029632867
329,000000117842035;78,556319708213422;120,999999882157965;11,443680291786578
327,999999538743225;78,237470176279857;122,000000461256775;11,762529823720143
326,999999519188009;77,874350719891666;123,000000480811991;12,125649280108334
326,000000252075267;77,635052130263347;123,999999747924733;12,364947869736653
324,999999537834412;77,307089190527279;125,000000462165588;12,692910809472721
323,999999807180302;77,078699053444950;126,000000192819698;12,921300946555050
322,999999273908088;76,699212238092343;127,000000726091912;13,300787761907657
322,000000273772855;76,270020875677361;127,999999726227145;13,729979124322639
320,999999555916929;75,778529467797128;129,000000444083071;14,221470532202872
319,999999926281134;75,204686801709812;130,000000073718866;14,795313198290188
319,000000059671322;74,687859666593369;130,999999940328678;15,312140333406631
318,000000743444161;74,221260337562882;131,999999256555839;15,778739662437118
317,000000361011189;73,750902946843624;132,999999638988811;16,249097053156376
316,000000222134872;73,192213043296988;133,999999777865128;16,807786956703012
314,999999686901390;72,730144493383975;135,000000313098610;17,269855506616025
313,999999894716836;72,411733909678588;136,000000105283164;17,588266090321412
313,000000218322612;72,261640554476614;136,999999781677388;17,738359445523386
312,000000586319288;72,171340005010251;137,999999413680712;17,828659994989749
311,000000129291379;72,128871237116471;138,999999870708621;17,871128762883529
309,999999884337797;72,059574817630448;140,000000115662203;17,940425182369552
309,000001081337871;71,632456247012755;140,999998918662129;18,367543752987245
307,999999739407599;70,896148199660217;142,000000260592401;19,103851800339783
306,999999455797990;70,077307183718929;143,000000544202010;19,922692816281071
306,000001085142628;69,311924447310091;143,999998914857372;20,688075552689909
304,999999578731547;68,630157342875506;145,000000421268453;21,369842657124494
304,000000053861413;67,907744262611374;145,999999946138587;22,092255737388626
303,000000771038003;67,216508477611711;146,999999228961997;22,783491522388289
301,999999342736203;66,682568513568938;148,000000657263797;23,317431486431062
300,999999585291164;66,260379035382186;149,000000414708836;23,739620964617814
299,999999793987911;65,778468397388536;150,000000206012089;24,221531602611464
298,999999438207453;65,257976150739182;151,000000561792547;24,742023849260818
298,000000455317604;64,808595850046856;151,999999544682396;25,191404149953144
297,000000197072268;64,350388038534462;152,999999802927732;25,649611961465538
295,999999669433578;64,110952173848133;154,000000330566422;25,889047826151867
294,999999646869867;63,888198549880158;155,000000353130133;26,111801450119842
294,000000962365959;63,664993653029057;155,999999037634041;26,335006346970943
293,000000038074006;63,217117359979085;156,999999961925994;26,782882640020915
292,000000437213828;62,610386012654331;157,999999562786172;27,389613987345669
291,000000887859869;62,125912700167845;158,999999112140131;27,874087299832155
290,000000545090813;61,399712896759368;159,999999454909187;28,600287103240632
289,000000032064008;60,632358479305651;160,999999967935992;29,367641520694349
288,000000139775125;59,852608232789649;161,999999860224875;30,147391767210351
286,999999783645023;59,077004688458373;163,000000216354977;30,922995311541627
285,999998664309430;58,326399729186605;164,000001335690570;31,673600270813395
284,999999252408088;57,673454113080098;165,000000747591912;32,326545886919902
284,000000413906889;57,113320439328682;165,999999586093111;32,886679560671318
282,999998508132478;56,641882272742578;167,000001491867522;33,358117727257422
281,999999460728532;56,163360242454402;168,000000539271468;33,836639757545598
281,000000375277978;55,626356417917009;168,999999624722022;34,373643582082991
279,999999637392762;55,188595493258916;170,000000362607238;34,811404506741084
279,000000355549787;55,098677884181043;170,999999644450213;34,901322115818957
277,999999218943231;55,018798949312156;172,000000781056769;34,981201050687844
277,000000792060860;55,137857164387562;172,999999207939140;34,862142835612438
276,000001363570618;55,152563609976625;173,999998636429382;34,847436390023375
275,000001059623685;54,944377963840310;174,999998940376315;35,055622036159690
274,000001782137531;54,729440046767373;175,999998217862469;35,270559953232627
273,000000526576684;54,462338909356582;176,999999473423316;35,537661090643418
271,999998788350695;54,222448106955028;178,000001211649305;35,777551893044972
270,999998829038248;54,081658988396129;179,000001170961752;35,918341011603871
270,000000175891103;53,803232520285320;179,999999824108897;36,196767479714680
269,000001522690241;53,612703968244631;180,999998477309759;36,387296031755369
267,999998204580436;53,497323144096306;182,000001795419564;36,502676855903694
267,000001790714578;53,441488897018189;182,999998209285422;36,558511102981811
266,000000479642949;53,392289754212499;183,999999520357051;36,607710245787501
265,000000679847915;53,479225465637064;184,999999320152085;36,520774534362936
263,999999957240448;53,599148050771070;186,000000042759552;36,400851949228930
263,000000791008119;53,749682241486688;186,999999208991881;36,250317758513312
261,999998515888649;53,887018509958267;188,000001484111351;36,112981490041733
261,000001200820577;54,004083257171956;188,999998799179423;35,995916742828044
259,999998959265724;54,249891587467701;190,000001040734276;35,750108412532299
259,000001735884211;54,613354906654713;190,999998264115789;35,386645093345287
258,000000573093928;54,922651559616767;191,999999426906072;35,077348440383233
257,000001697131665;55,328363208981841;192,999998302868335;34,671636791018159
256,000001181451182;55,887282144686473;193,999998818548818;34,112717855313527
254,999999327487416;56,437248118401989;195,000000672512584;33,562751881598011
253,999999325681841;56,937578348345312;196,000000674318159;33,062421651654688
253,000001379800040;57,847365922713152;196,999998620199960;32,152634077286848
251,999999961348777;58,989534631329533;198,000000038651223;31,010465368670467
250,999998542151417;60,643343192030379;199,000001457848583;29,356656807969621
250,000001665849510;62,304485960179306;199,999998334150490;27,695514039820694
248,999999924739342;63,550979779647996;201,000000075260658;26,449020220352004
248,000000061077884;63,597325524063635;201,999999938922116;26,402674475936365
246,999999312638153;63,613595427923009;203,000000687361847;26,386404572076991
245,999999999298609;63,621368517708056;204,000000000701391;26,378631482291944
245,000000267917443;63,732874729234887;204,999999732082557;26,267125270765113
244,000000497749653;63,946953181359881;205,999999502250347;26,053046818640119
242,999999147787349;64,163752316511250;207,000000852212651;25,836247683488750
241,999999819092153;64,433121897251553;208,000000180907847;25,566878102748447
241,000001129957610;64,614536067548983;208,999998870042390;25,385463932451017
239,999999526696456;64,771867166738303;210,000000473303544;25,228132833261697
238,999998558340110;65,118194053401567;211,000001441659890;24,881805946598433
237,999999553873977;65,258485529984341;212,000000446126023;24,741514470015659
237,000000141648172;65,368328253507812;212,999999858351828;24,631671746492188
236,000000554103082;65,424475003274779;213,999999445896918;24,575524996725221
235,000001138819556;65,491482304943119;214,999998861180444;24,508517695056881
233,999999904029892;65,585055802907135;216,000000095970108;24,414944197092865
232,999999920906447;65,592984283376026;217,000000079093553;24,407015716623974
231,999999763462682;65,678518906918981;218,000000236537318;24,321481093081019
230,999998957930359;65,713009679506939;219,000001042069641;24,286990320493061
229,999999005310741;65,742709277012338;220,000000994689259;24,257290722987662
229,000001011045953;65,743894462847720;220,999998988954047;24,256105537152280
227,999999121853278;65,427213029158651;222,000000878146722;24,572786970841349
226,999999741988916;65,631243738353405;223,000000258011084;24,368756261646595
225,999999374534838;65,736232243100403;224,000000625465162;24,263767756899597
224,999998877118571;65,646236296302746;225,000001122881429;24,353763703697254
224,000000297042476;65,586625099959605;225,999999702957524;24,413374900040395
223,000001687117560;65,590969154685808;226,999998312882440;24,409030845314192
222,000000394815970;65,593405143119298;227,999999605184030;24,406594856880702
221,000001363884536;65,529516602115649;228,999998636115464;24,470483397884351
220,000000379369027;65,278479668139894;229,999999620630973;24,721520331860106
