HORIZ_ANG;ZENITH_ANG;HOR_AN_GEO;ZEN_AN_INV
89,999999844101509;77,970537664576753;0,000000155898491;12,029462335423247
88,999999575317673;78,003018973853415;1,000000424682327;11,996981026146585
88,000000933994286;78,057853671876288;1,999999066005714;11,942146328123712
86,999998647232729;78,152317906672948;3,000001352767271;11,847682093327052
86,000001331814957;78,266868638659545;3,999998668185043;11,733131361340455
84,999999037358620;78,359429992434855;5,000000962641380;11,640570007565145
83,999998750878049;78,459342352419540;6,000001249121951;11,540657647580460
83,000000479417452;78,569506925793419;6,999999520582548;11,430493074206581
82,000000663698017;78,705451059523540;7,999999336301983;11,294548940476460
80,999998436712758;78,866957657210349;9,000001563287242;11,133042342789651
79,999999314861100;78,880020058102659;10,000000685138900;11,119979941897341
78,999998643736774;78,831447652626935;11,000001356263226;11,168552347373065
78,000003736312365;78,770887383381421;11,999996263687635;11,229112616618579
76,999997291366398;78,676516524983455;13,000002708633602;11,323483475016545
75,999994571450259;78,568436827102445;14,000005428549741;11,431563172897555
74,999997206573170;78,477315289275495;15,000002793426830;11,522684710724505
74,000004668793352;78,424688282727089;15,999995331206648;11,575311717272911
73,000005557841092;78,358512007193838;16,999994442158908;11,641487992806162
71,999997229433234;78,473196492703096;18,000002770566766;11,526803507296904
70,999995821519406;78,584000847160937;19,000004178480594;11,415999152839063
69,999994453396070;78,694255452980684;20,000005546603930;11,305744547019316
68,999996395986216;78,803712432195269;21,000003604013784;11,196287567804731
68,000005591752796;78,912135848768798;21,999994408247204;11,087864151231202
67,000007487722371;79,019272809804932;22,999992512277629;10,980727190195068
65,999992743973067;79,124885266322167;24,000007256026933;10,875114733677833
65,000003044186798;79,311035927320006;24,999996955813202;10,688964072679994
63,999997397311247;79,571262955656962;26,000002602688753;10,428737044343038
63,000004705672445;79,704291721983324;26,999995294327555;10,295708278016676
61,999999426602280;79,776035718602344;28,000000573397720;10,223964281397656
60,999999923799898;79,681570113538640;29,000000076200102;10,318429886461360
60,000000152630818;79,620081890260394;29,999999847369182;10,379918109739606
58,999999488745665;79,574147692105981;31,000000511254335;10,425852307894019
57,999999875646871;79,551206694418397;32,000000124353129;10,448793305581603
56,999999604121371;79,499432667487810;33,000000395878629;10,500567332512190
56,000000892424012;79,480634165359177;33,999999107575988;10,519365834640823
55,000000133939231;79,451490323760140;34,999999866060769;10,548509676239860
53,999999713989759;79,421636678526497;36,000000286010241;10,578363321473503
52,999999348459575;79,359243938924962;37,000000651540425;10,640756061075038
52,000000227708661;79,361368274565862;37,999999772291339;10,638631725434138
50,999999661060535;79,359305184367813;39,000000338939465;10,640694815632187
49,999999223439346;79,318282006533479;40,000000776560654;10,681717993466521
48,999998524168603;79,296491161731467;41,000001475831397;10,703508838268533
47,999999707176428;79,323835577864500;42,000000292823572;10,676164422135500
47,000000106869074;79,393094336236118;42,999999893130926;10,606905663763882
45,999999491696997;79,376535056072157;44,000000508303003;10,623464943927843
44,999999510892692;79,370590066990189;45,000000489107308;10,629409933009811
44,000000093714547;79,343358320676259;45,999999906285453;10,656641679323741
42,999999829407081;79,266755398698692;47,000000170592919;10,733244601301308
41,999999758705023;79,131454440750460;48,000000241294977;10,868545559249540
40,999999710232338;78,931771803082853;49,000000289767662;11,068228196917147
