,EDOP,NDOP,HDOP,VDOP,TDOP,GDOP
0,,,,,,
1,,,,,,
2,0.8047166434524422,0.6024147434490824,1.0052225621096,0.2889104621638061,0.10592434864178824,1.0512666750910922
3,,,,,,
4,,,,,,
5,,,,,,
6,,,,,,
7,0.8841995270600491,0.589680074153036,1.0627941444637077,0.2845707813104185,0.11081869125675325,1.1057995774161906
8,,,,,,
9,0.9008916295284365,0.5844538283191674,1.0738677784491593,0.2806557019849105,0.11510038740922426,1.1158887614048851
10,,,,,,
11,,,,,,
12,,,,,,
13,1.666416211699257,0.6957671776541241,1.8058335903717397,0.9036817383410006,0.3200155341932059,2.044525759791464
14,,,,,,
15,1.645315081117987,0.6894739617287814,1.7839383565740912,1.4693555607563844,0.30501124211900466,2.3311957622218165
16,1.430239412276196,0.5802415639364861,1.5434587940556166,1.2537010334569119,0.2167631644609323,2.0002543837486435
17,1.4139299559867433,0.6792760330055841,1.5686343899878255,0.8899230833295229,0.2712882767189669,1.8237802150424676
18,,,,,,
19,0.915143658608683,0.6072766497970487,1.098304532122313,0.3983314375615002,0.16341763246598498,1.1796805084560023
20,0.8329982170839942,0.5459800833293723,0.9959820686425341,0.31957309468998324,0.1393831662084197,1.0552416362755397
