,EDOP,NDOP,HDOP,VDOP,TDOP,GDOP
0,,,,,,
1,,,,,,
2,0.9033670624299924,1.1125709798621026,1.4331385957801543,0.8004807485756148,0.3306327823790166,1.6745070021766346
3,,,,,,
4,,,,,,
5,,,,,,
6,,,,,,
7,0.8232773117593535,0.7870731068424117,1.13897743944833,0.3871828756221814,0.18549297144284713,1.2172049249005006
8,,,,,,
9,0.8473918753734307,0.8893387368218358,1.2284121373792911,0.39540275630675326,0.21028481899346335,1.307501213787142
10,,,,,,
11,,,,,,
12,,,,,,
13,1.0976434430359903,1.211081505745463,1.6344844880263014,0.720139473005335,0.4678727403445396,1.8463600145520134
14,,,,,,
15,1.0785216949050416,1.6793920480717173,1.9958874461019491,1.914137255330528,1.1770694576027398,3.005491746415694
16,1.5782513391268593,1.719980467159861,2.3343543211918747,1.7036226326325146,1.6352317525971638,3.320470306445596
17,1.27793734683516,1.5823870028541733,2.0339794711938226,1.99622488588603,1.2760258639551523,3.122535554601595
18,,,,,,
19,0.9480980235112062,0.8846023417184258,1.2966923941936184,0.5374411504997627,0.24565227119952246,1.4249909451486245
20,0.9052791390431963,0.7507931142187164,1.176104000479987,0.40615682928338237,0.20958629376835997,1.2617885735946879
