,EDOP,NDOP,HDOP,VDOP,TDOP,GDOP
0,,,,,,
1,,,,,,
2,1.180684166064861,1.0369242449718024,1.5713774180019957,0.6353693126012546,0.4139994035557935,1.744797025257254
3,,,,,,
4,,,,,,
5,,,,,,
6,,,,,,
7,1.0629946297292379,0.9119434209787328,1.400570735771526,0.3065105327648614,0.20603869977922643,1.4484471127390557
8,,,,,,
9,1.1337346214850366,0.9467736270533801,1.4770695626264974,0.39159488215418303,0.25998683597418615,1.550056192351377
10,,,,,,
11,,,,,,
12,,,,,,
13,1.141631592401369,1.0103543698677337,1.524512592758653,0.444574109517901,0.28861423395478036,1.614026939172531
14,,,,,,
15,4.023057459315311,1.7765161652666719,4.397840493515694,4.882340071867758,4.156364432803861,7.775192015767134
16,3.9292780709346724,1.737094213586144,4.296128776654927,4.716602160114637,3.870639193082516,7.462231982820361
17,1.193979624333341,1.1222697958486305,1.6386204069269101,0.7681163867445392,0.44728583088921603,1.8641738749636674
18,,,,,,
19,0.9786139596605895,0.9817137420805558,1.3861627442087694,0.4277661356318786,0.24988877648370716,1.4720310529463505
20,1.0273041539221266,0.970310299758897,1.4131015188173344,0.35203983039480097,0.24105657217648524,1.476108470153103
