,EDOP,NDOP,HDOP,VDOP,TDOP,GDOP
0,,,,,,
1,,,,,,
2,0.659796885484215,0.6709324114407099,0.9410006539935647,0.3235728401663644,0.15753636053669517,1.0074717458076885
3,,,,,,
4,,,,,,
5,,,,,,
6,,,,,,
7,0.66223222182211,0.7586195821241066,1.0070030714956149,0.38355129101508484,0.1412732543764893,1.0867957081453097
8,,,,,,
9,0.6118364773025008,0.6064134607509301,0.8614413272753133,0.2985527875004894,0.12165572617264586,0.9197907604301968
10,,,,,,
11,,,,,,
12,,,,,,
13,0.7166925839900864,0.9391029492561124,1.1813393285791831,0.8463095346832953,0.3329584738761543,1.490860081654113
14,,,,,,
15,0.7317983684032237,0.9490787250726621,1.1984486966003884,0.8850852908110644,0.3538563660006989,1.5312966982764955
16,0.7356911710817999,0.956600837052896,1.20678360142074,0.9173638441171168,0.3732312993149977,1.5611485150169753
17,0.7447424458571129,0.685735936718091,1.0123611438453535,0.4616440042700532,0.16487198241572765,1.124799112211622
18,,,,,,
19,0.7625921697682599,0.6726977364830978,1.0168918635043482,0.46867702854401966,0.16641104238799945,1.1319981688036682
20,0.7198738295136751,0.5456629682987938,0.9033085881310629,0.35342077398503957,0.1254003468726557,0.9780582272397186
