,EDOP,NDOP,HDOP,VDOP,TDOP,GDOP
0,,,,,,
1,,,,,,
2,0.6736386801230362,0.5072134097887322,0.8432404843384944,0.3020966478347839,0.11744071783236784,0.9033876362146064
3,,,,,,
4,,,,,,
5,,,,,,
6,,,,,,
7,0.7223898043664004,0.5529904446685798,0.9097502192070525,0.3547790364370081,0.13118135767803094,0.9852523405933646
8,,,,,,
9,0.577748722125021,0.5518003719450699,0.7989225471820233,0.27063347141389643,0.0957674180890271,0.8489352805796134
10,,,,,,
11,,,,,,
12,,,,,,
13,0.9520264102190036,0.7677477036031852,1.2230252745313348,0.6939913042158554,0.3132399599373692,1.4406713799375745
14,,,,,,
15,1.9540662457508733,1.2751432355625425,2.3333163446013536,8.724001506320585,1.7646857283968969,9.201450057804767
16,1.7437632507576666,1.2332628174840055,2.135801360539302,7.503653384215397,1.4829931447981075,7.941393469010769
17,0.8634436475179997,0.8305285590996796,1.1980453329984546,0.7022407924824539,0.296596210447478,1.4200084727203452
18,,,,,,
19,0.8399224183054305,0.7375146360318046,1.1177645132733314,0.7005780775987446,0.274916287717072,1.3475110816602793
20,0.5806187780397135,0.6491413027601798,0.8709205453780003,0.28181881507695294,0.11041847641313443,0.9220177226204977
