,EDOP,NDOP,HDOP,VDOP,TDOP,GDOP
0,,,,,,
1,,,,,,
2,0.5961555742813439,0.694376851545119,0.9151834136982767,0.2682601710552876,0.12028793922078435,0.9612457481856689
3,,,,,,
4,,,,,,
5,,,,,,
6,,,,,,
7,0.6107455261001323,0.8597922414693265,1.0546339631086115,0.2635693376659714,0.11150051574069399,1.0927735158349583
8,,,,,,
9,0.6380540719238624,0.955931420369159,1.1493119155162446,0.2624557291445166,0.10846515883169922,1.183877349892625
10,,,,,,
11,,,,,,
12,,,,,,
13,0.8624903695208035,1.5950841187574092,1.8133347687143244,0.5154549068620229,0.22265961319233515,1.898276599387805
14,,,,,,
15,1.145050278050312,2.277442203705941,2.5490945707219397,0.9713274931372178,0.2331045810352434,2.7378272361688416
16,1.2887844396042747,2.3011697458395695,2.6374888683999127,0.9495712119054027,0.18772508232521473,2.8094970588962993
17,1.5923469372269223,3.0863660915341566,3.4729273559157248,0.8625801252029238,0.25968357205010983,3.5878551321723657
18,,,,,,
19,1.7270779739884135,3.09787698862547,3.5467788435270573,1.3067667052524428,0.3313274778070205,3.7943454355655883
20,0.7598984172650113,1.2522790263338919,1.464803182805673,0.24442191919652084,0.10122704329989343,1.4885017142202353
