,EDOP,NDOP,HDOP,VDOP,TDOP,GDOP
0,,,,,,
1,,,,,,
2,0.8117538870949533,0.7457637698110287,1.1023193609732722,0.5308872118779895,0.18852492064612641,1.2379381450689435
3,,,,,,
4,,,,,,
5,,,,,,
6,,,,,,
7,0.9071849647595275,0.707304198762836,1.1503320346201278,0.353469497906577,0.17579475747955997,1.2161859531259633
8,,,,,,
9,0.866842475071434,0.6984609393645271,1.1132221523154968,0.4123172469377182,0.17771952234785146,1.200355489491257
10,,,,,,
11,,,,,,
12,,,,,,
13,1.3015564002634712,0.9321580204322539,1.6009271183045728,0.4871227727007701,0.2738730864335354,1.6956599603927967
14,,,,,,
15,1.1851104767909062,0.9169458751085139,1.4984246995021429,1.0938040535121976,0.37228819931896007,1.8921634154876674
16,1.2838947008527462,1.0041472759686405,1.6299378376836964,1.7005821474484426,0.4464710997896718,2.3975014990361863
17,1.250635797852612,0.9414727341309802,1.5653947770394863,0.682282239120039,0.29149633092912525,1.73232213307638
18,,,,,,
19,1.2664484078781846,0.9445817746222873,1.5799133833111796,0.6840833603910326,0.2914553233471682,1.746150780498943
20,1.1498458273471,0.7245502576596498,1.3590873785530502,0.38467236593400184,0.1856742473382187,1.424628463066802
