,EDOP,NDOP,HDOP,VDOP,TDOP,GDOP
0,,,,,,
1,,,,,,
2,0.7701148647044829,0.8310439922583736,1.1330097183641188,0.4715406660153815,0.18210745532103165,1.2406549669014633
3,,,,,,
4,,,,,,
5,,,,,,
6,,,,,,
7,0.7689775677365894,0.8357303948039587,1.1356812019582174,0.4178707438880647,0.17340869682780136,1.2224803995215392
8,,,,,,
9,0.7739216652926528,0.8342550522647273,1.1379526511408882,0.42031243201421137,0.173284685078256,1.2254086497274888
10,,,,,,
11,,,,,,
12,,,,,,
13,0.967565053074671,1.1173805933242302,1.478080350410288,0.5613362973222613,0.2768759316309651,1.605141813821128
14,,,,,,
15,0.9710643714446503,1.5017833975119286,1.7883845745621005,1.180460853497709,0.5543835470808708,2.213401981214929
16,1.0325867784182543,1.2940166892562557,1.6555103886831728,1.3904309810620523,0.44098844092261175,2.206464086533576
17,1.2543366278506205,1.41492894152193,1.8908686589829646,1.56600120222109,0.8025386205736879,2.5829851506337103
18,,,,,,
19,1.1019356313797666,1.0649136768346614,1.532417461011797,0.7932111471056134,0.3427554902347101,1.759252262977792
20,0.8368684222464281,0.8856766401639515,1.2185121530314467,0.5663756568168039,0.20207833941982653,1.3588189382631788
