,EDOP,NDOP,HDOP,VDOP,TDOP,GDOP
0,,,,,,
1,,,,,,
2,0.9065853890041153,0.9269059758433995,1.296553799736034,0.6137993867809112,0.24858836795222786,1.455883793269134
3,,,,,,
4,,,,,,
5,,,,,,
6,,,,,,
7,0.9099675839650087,0.9165044340958015,1.2915190209920955,0.30654237664537665,0.18808557474680385,1.3406587163374624
8,,,,,,
9,0.8399420907679161,0.9752358946566632,1.2870849878972097,0.42365018828150186,0.20200048589339778,1.3699895782094407
10,,,,,,
11,,,,,,
12,,,,,,
13,0.9267862471959702,1.1231698897265632,1.4561742166306786,0.46489715287222577,0.25718309567039216,1.5500696296061278
14,,,,,,
15,0.953664684203981,1.2672282164203699,1.5859835063423044,0.7855718886734102,0.37365757524026655,1.8088910575814605
16,0.991212111832023,1.3442475309323674,1.6701804917613738,0.6888713568908037,0.31647903926879967,1.834177091695713
17,1.0883280502012704,1.5382198323714946,1.8842977995942913,0.9357907174204564,0.45225201239084917,2.1519327004062543
18,,,,,,
19,0.9181779317259177,1.2798274694055076,1.575121920917041,0.5911065129362345,0.30557905580318434,1.7099106803381836
20,0.8911493639049827,1.1025153017617193,1.4176343602660701,0.321565921364434,0.21001060197576177,1.4687396890300777
