,EDOP,NDOP,HDOP,VDOP,TDOP,GDOP
0,,,,,,
1,,,,,,
2,1.2066284406068375,0.9009634666623049,1.5058842458640194,0.505355589096266,0.29529105885807216,1.6156325209693576
3,,,,,,
4,,,,,,
5,,,,,,
6,,,,,,
7,0.9262209590372613,0.9151072192228049,1.3020393571753501,0.3106978028624203,0.17608917791845122,1.3501285164446866
8,,,,,,
9,1.0009946543181432,0.9327410610675311,1.3682091159522665,0.40432909738788375,0.22158548201271724,1.4438068879902852
10,,,,,,
11,,,,,,
12,,,,,,
13,1.0007875988548829,1.0530380906947274,1.4527439686592125,0.44247881092115143,0.23693023156918447,1.5370063341513407
14,,,,,,
15,1.0567687675980888,1.1532556941396959,1.5642119179434784,0.8512131644444667,0.34994893860479254,1.8148793445269573
16,1.0435856652312183,1.0774314323157996,1.499976510488801,0.7460789852597993,0.33809044473657096,1.7090548654407278
17,0.9977605714366039,1.1988258934533231,1.5597146151548549,0.6521645505023471,0.3631873947246276,1.7291423785641389
18,,,,,,
19,0.9480424414492671,0.9896705763883319,1.3704861621183557,0.4638915952941206,0.23581490425887489,1.465959208782102
20,0.9280836691471512,1.065277850434643,1.4128539186923368,0.372330897621942,0.21041912554304978,1.476164862500986
