,EDOP,NDOP,HDOP,VDOP,TDOP,GDOP
0,,,,,,
1,,,,,,
2,0.8896366716623151,0.8952906848437997,1.2621405697997674,0.591674738239773,0.2239549354119443,1.411819261414489
3,,,,,,
4,,,,,,
5,,,,,,
6,,,,,,
7,0.8999696664102687,0.8589388104763522,1.2440744674661324,0.49291160413926605,0.20704447065890869,1.354086608355135
8,,,,,,
9,0.9076445907647083,0.8058827293393585,1.2137815604926152,0.45481494681486667,0.2019162481156061,1.311827916950688
10,,,,,,
11,,,,,,
12,,,,,,
13,1.2667651914092075,1.1187950532385558,1.6900876963391778,0.5179916253978177,0.3497944365851242,1.8019622341118158
14,,,,,,
15,1.171900358444886,0.9708611542398934,1.5218153077608565,1.103961832607602,0.49290281963024896,1.9436066341698506
16,1.183290972909347,0.9694023607101657,1.5296792028131883,1.3850388412671977,0.4969328016689733,2.1225440548343273
17,1.2465175244898439,1.1731620798561029,1.711757928117345,0.9453399724403457,0.4710350294118458,2.0113818302100466
18,,,,,,
19,1.0468373600024974,0.9173331863540701,1.391893901518183,0.6502501625269478,0.26726232088484786,1.5593662350822486
20,0.9399839382601196,0.8090849975862159,1.2402372101763806,0.48188851042431297,0.1869988120029874,1.343641853201806
