,EDOP,NDOP,HDOP,VDOP,TDOP,GDOP
0,,,,,,
1,,,,,,
2,0.9723269721539456,0.7863778775062531,1.2505238530349188,0.4053200841807996,0.15131980939625037,1.3232505289495815
3,,,,,,
4,,,,,,
5,,,,,,
6,,,,,,
7,1.1122527914974163,0.9727441913369855,1.4776121053827493,0.26786367039128717,0.1393750511536156,1.508149158662102
8,,,,,,
9,1.09670903671965,0.9864436953731522,1.475073515240506,0.26623279406416567,0.14690541238689842,1.5060886349042542
10,,,,,,
11,,,,,,
12,,,,,,
13,1.2318565175819778,0.9985035833886658,1.5857111609461554,0.5494703058287838,0.44982165678000263,1.7374513017190116
14,,,,,,
15,1.1154586593828697,1.1275937717547317,1.5861007959434013,0.9757636042096348,0.27118359274655673,1.8818530461136964
16,1.0451538763978996,1.0971669031035023,1.515295957433823,1.5885375232752466,0.441876187426516,2.2393811347073846
17,1.213054029999904,2.4398530082107235,2.724772060443575,8.565979209227748,4.057577062908817,9.862267194501461
18,,,,,,
19,1.0821860900540623,0.9613101164134514,1.4474957248383646,0.5276104667683119,0.4376378503220808,1.601606557836022
20,0.8004316314330873,0.8524186471959845,1.169319608441621,0.2679647180526003,0.14683207551483995,1.2085830940432154
