,EDOP,NDOP,HDOP,VDOP,TDOP,GDOP
0,,,,,,
1,,,,,,
2,1.0687638148967058,0.9664433025812177,1.440926351045275,0.6498279978654503,0.3720887129227471,1.6238827501488453
3,,,,,,
4,,,,,,
5,,,,,,
6,,,,,,
7,1.0188171483688577,0.9084232958679134,1.3649986323384993,0.3422587423671037,0.2201291749834077,1.4243662333443463
8,,,,,,
9,1.0741056342901438,0.9530351617151686,1.435959237958825,0.489234977062902,0.28587940081072094,1.5437152676801913
10,,,,,,
11,,,,,,
12,,,,,,
13,1.153769078262508,1.0194647782300488,1.5396400618347004,0.5224976076286817,0.2636606670488952,1.647122405084918
14,,,,,,
15,1.2285640998885188,1.4091090297766897,1.869480677978002,1.380632911856616,0.6792785592726863,2.421265083323663
16,1.2711617303266836,1.1778780508111515,1.732988415203577,0.9199063048956375,0.3764731637296654,1.997800916013699
17,1.538185927690496,1.8285416021828582,2.389472816137176,2.1132464435291602,0.8386768036894314,3.2982979930858116
18,,,,,,
19,1.0993613079201545,1.0545034272176308,1.5233426283556966,0.5958777366303383,0.31155306959873497,1.6651451454914465
20,1.07812274455692,0.9256555571002095,1.4209809508650864,0.3893075653249566,0.22917653980694844,1.4910630870417845
